ticket_index,group_id,group_size,similarity_type,representative_desc,original_desc,normalized_desc
1784,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1790,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1801,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1803,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1807,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1837,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1838,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1846,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1849,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1850,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1853,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1857,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1864,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1868,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1875,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1896,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1954,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1961,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1975,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1980,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1986,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
1992,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2005,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2010,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2014,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2020,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2024,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2031,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2041,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2052,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2057,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2093,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2116,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2133,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2147,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2218,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2244,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2269,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2283,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2309,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2322,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2328,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2356,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2359,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2416,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2427,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2432,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2434,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2435,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2440,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2442,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2466,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2484,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2508,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2513,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2523,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2526,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2527,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2537,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2567,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2570,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2580,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2585,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2590,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2599,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2606,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2614,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2639,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2645,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2652,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2658,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2661,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2677,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2678,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2710,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2721,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2725,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2729,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2754,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2755,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2758,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2811,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2820,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2825,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2828,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2833,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2859,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2864,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2865,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2867,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2878,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2879,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2886,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2888,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2903,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2904,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2918,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2925,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2972,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
2997,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3052,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3059,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3061,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3062,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3064,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3072,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3104,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3108,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3109,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3111,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3125,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3126,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3147,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3151,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3173,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3183,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3198,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3217,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3226,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3236,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3245,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3255,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3272,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3292,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3293,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3294,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3324,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3328,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3392,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3428,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3450,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3457,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3459,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3504,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3522,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3524,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3549,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3562,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3576,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3593,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3596,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3603,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3632,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3641,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3664,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3691,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3695,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3700,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3754,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3756,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3773,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3792,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
3933,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4170,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4173,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4192,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4193,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4199,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4224,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4228,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4277,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4289,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4305,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4308,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4332,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4346,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4352,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4354,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4361,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4365,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4390,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4391,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4417,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4435,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4450,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4473,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4481,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4543,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4558,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4570,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4579,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4581,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4591,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4592,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4594,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4597,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4609,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4624,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4632,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4637,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4648,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4688,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4689,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4698,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4713,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4716,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4763,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4770,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4771,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4772,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4788,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4805,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4812,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4823,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4849,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4865,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4871,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4876,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4894,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4899,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4908,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4931,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4939,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4967,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4983,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
4998,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5001,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5004,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5020,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5032,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5035,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5040,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5047,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5051,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5060,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5081,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5085,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5090,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5099,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5114,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5122,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5123,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5154,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5178,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5229,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5242,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5294,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5330,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5377,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5378,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5383,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5395,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5399,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5401,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5405,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5406,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5407,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5428,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5454,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5468,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5470,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5486,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5490,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5491,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5535,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5557,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5569,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5573,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5588,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5599,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5605,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5607,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5619,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5658,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5660,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5661,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5680,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
5692,0,472,fuzzy,vision - unable to amend vision order,vision - unable to amend vision order,vision - [NAME] [NAME] order
